employee_id,employee_name,age,gender,blood_group,department,designation,division,basic_salary,bonus,total_salary,phone,join_date,attendance_pct,email,nid,experience_yrs
EMP04746,LOVELY KHAN,23,Female,B+,cutting,Supervisor,Dhaka,22232,2023,24255,01897893973,2022-12-27,99.5,lovely.khan58@gmail.com,,12.4
EMP04747,Shirina Sarker,53,Male,B-,embroidery,Line Chief,Gazipur,20546,1957,22503,01982640750,"July 17, 2020",77.5,shirina.sarker77@gmail.com,7817467792604,2.1
EMP04748,sumaiya biswas,45,Male,O-,cut,Asst. Manager,Sylhet,48190,5552,53742,01919680387,11-03-2021,94.5,sumaiya.biswas94@gmail.com,5621330288381,14.8
EMP04749,Belal Khatun,24,Female,O+,Packing,Trainee,Rajshahi,6179,493,6672,01892701794,2019/12/17,80.5,belal.khatun87@gmail.com,8222561743819,2.3
EMP04750,Faruk Ali,27,Male,B-,Washing,Machine Mechanic,narayanganj,"৳15,111",1384,16495,01933287025,2018-06-27,97.7,faruk.ali46@gmail.com,8144519975590,4.5
EMP04751,Anwar Khan,20,Female,A+,Finishing,Machine Mechanic,Dhaka,17099,2139,19238,+8801839784212,2021-08-30,89.1,anwar.khan71@gmail.com,8523465120703,11.6
EMP04752,monira akter,,Male,AB+,Cutting,Operator,Rajshai,10946,816,11762,01937365254,2018/01/04,86.5,monira.akter18@gmail.com,2719809391017,2.8
EMP04753,Shirina Biswas,48,Female,A+,Maintenance,Supervisor,Dhaka,22777,1211,23988,01969680131,2019-10-29,84.9,shirina.biswas60@gmail.com,8932624447740,2.0
EMP04754,Mamun Talukder,37,Male,B+,Finishin,Quality Inspector,Sylhet,12176,1428,13124,01746061601,2018/07/06,,mamun.talukder25@gmail.com,5652465861267,12.0
EMP04755,Sharmin Mondal,41,Male,AB+,Quality Ctrl,Floor In-charge,Narayanganj,26580,1722,28302,01953935958,19-07-2021,86.8,sharmin.mondal72@gmail.com,4720355602358,13.7
EMP04756,Anwar Ali,43,Female,B+,Store,Operator,Khulna,0,1090,10961,01720976081,2020-03-26,77.4,anwar.ali23@gmail.com,5304703322,2.3
EMP04757,Anwar Mondal,22,Female,A-,Washing,Operator,chattogram,12522,1164,13686,01836192605,01-07-2018,92.9,anwar.mondal60@gmail.com,7127432148580,3.8
EMP04758,Rashid Hossain,37,Male,O+,Sewing,Senior Operator,GAZIPUR,"৳15,771",2176,17947,01764022376,2021-06-06,89.8,rashid.hossain31@gmail.com,7686989774095,8.2
EMP04759,Abdul Karim Mondal,42,Female,A+,Store,Floor In-charge,Narayanganj,28481,2116,30597,01969395515,2020/07/22,91.3,abdul.mondal71@gmail.com,8249086873618,0.2
EMP04760,Hasina Khan,18,Female,AB-,Admin,Floor In-charge,Rajshahi,37921,3417,41338,01966149103,09/01/22,97.3,hasina.khan26@gmail.com,6567798079943,12.8
EMP04761,Lovely Talukder,22,Female,A+,Quality Control,Operator,Sylhet,12146,1352,13329,01884-549910,2022/11/06,93.9,lovely.talukder58@gmail.com,2232954596251,10.2
EMP04762,Anwar Miah,35,Male,B-,Embroidery,Helper,Chattogram,7940,917,8857,01995932306,11/09/22,92.9,anwar.miah87@gmail.com,6039230730863,4.5
EMP04763,Roksana Khatun,38,Female,B+,qc,Quality Inspector,Narayanganj,17538,1376,18914,01791518053,2018-07-06,82.7,roksana.khatun1@gmail.com,1842823902324,2.2
EMP04764,Md. Rahim Akter,26,Male,A+,Washing,Machine Mechanic,Sylhet,12086,768,12854,01762694552,"April 01, 2019",91.1,md..akter20@gmail.com,4387984139851,2.3
EMP04765,Sumaiya Ali,36,Male,B-,Finishin,Helper,Chattogram,8935,546,9481,01797343419,06/04/21,89.9,sumaiya.ali29@gmail.com,7523162330333,3.0
EMP04766,Sohel Uddin,55,Male,A-,cut,Asst. Manager,Chattogram,36847,3157,40102,01967794009,2020/12/04,94.4,sohel.uddin98@gmail.com,8104507838682,1.7
EMP04767,Sumaiya Islam,28,Male,O-,Cutting,Helper,DHAKA,7397 taka,459,7856,01759237930,2019-02-17,82.6,sumaiya.islam80@gmail.com,8170349864647,9.4
EMP04768,sumaiya sheikh,19,Male,B-,Sewing,Helper,Sylhet,8052,665,8717,01947663670,2018-10-01,99.5,sumaiya.sheikh28@gmail.com,5708757547909,0.3
EMP04769,Rashid Hossain,23,Female,A-,Quality Control,Quality Inspector,Sylhet,12118,691,,01893392904,2022-09-25,76.9,rashid.hossain96@gmail.com,8286556960330,9.9
EMP04770,Nasrin Hawladar,21,Female,A-,Packing,Supervisor,Gazipur,21298,1717,23015,01850402135,2018-05-02,88.0,nasrin.hawladar15@gmail.com,5812329138430,3.4
EMP04771,SELIM ISLAM,53,Female,AB-,Store,Supervisor,Dhaka,17141,1910,19051,+8801942783841,"September 09, 2019",93.4,selim.islam58@gmail.com,7105172235597,6.9
EMP04772,Abdul Karim Akter,27,Male,B-,Admin,Asst. Manager,Narayanganj,"৳50,936",7631,58567,01750276360,2022-01-20,88.6,abdul.akter63@gmail.com,3105094752987,0.5
EMP04773,Faruk Sheikh,50,Male,AB-,Maintenance,Helper,Chattogram,"৳7,809",1022,8831,01724936978,2019-10-23,97.3,faruk.sheikh79@gmail.com,6330877645164,7.7
EMP04774,Sharmin Hawladar,42,Female,B+,Packing,Floor In-charge,Gazipur,0,1607,29634,01711873643,"April 25, 2022",98.2,sharmin.hawladar56@gmail.com,8917778884167,2.5
EMP04775,Mofiz Begum,55,Male,AB+,admin,Quality Inspector,Chattogram,17378,993,18371,01890434981,2020-08-26,93.0,mofiz.begum79@gmail.com,3500532133565,2.8
EMP04776,Anwar Uddin,22,Male,A-,Washng,Machine Mechanic,Sylhet,12552,1413,13965,01969452652,2019-11-17,99.5,anwar.uddin55@gmail.com,2705474914,13.7
E-4777,Mofiz Khatun,23,Female,AB+,Embroidery,Floor In-charge,Chittagong,30237,3903,34140,01796498426,2019-11-20,84.9,mofiz.khatun93@gmail.com,2965622411057,5.0
E-4778,Faruk Biswas,36,Female,O+,Quality Control,Supervisor,Rajshahi,22845,1303,24148,01756777222,2018-07-30,85.8,faruk.biswas25@gmail.com,1052207073938,1.4
EMP04779,Md. Rahim Begum,35,Female,B-,Admn,Operator,Khulna,13922,1388,15310,01969214673,2019/07/08,85.9,md..begum40@gmail.com,9522637136087,4.3
E-4780,হাসিনা Khatun,40,Female,B-,Cutting,Supervisor,Gazipur,17323,1474,18797,01711545627,2021-07-24,90.1,anwar.hossain91@gmail.com,1244982036993,2.8
EMP04781,Sohel Sheikh,53,Male,AB-,WASHING,Operator,Chattogram,13632,1532,15164,01835286916,2020/05/05,88.1,sohel.sheikh82@gmail.com,2675810983803,4.3
EMP04782,Rashid Talukder,50,Female,AB+,Sewing,Operator,narayanganj,12344,1631,13975,01846172908,11/06/22,85.8,rashid.talukder22@gmail.com,3431280940526,13.3
EMP04783,Amena Hawladar,38,Female,AB+,Admin,Floor In-charge,Rajshahi,25932,1903,27835,01852652718,2020-01-09,79.2,amena.hawladar32@gmail.com,1619155851095,8.1
EMP04784,Abdul Karim Khan,32,Female,O-,Washing,Asst. Manager,CHATTOGRAM,43982,6234,50216,01756100071,2022-03-14,91.4,abdul.khan97@gmail.com,3399601235370,3.0
EMP04785,Fatema Uddin,46,Female,A+,Embroidery,Trainee,Rajshahi,6557,612,7169,01868884340,07/09/21,76.6,fatema.uddin39@gmail.com,5584769936704,7.7
EMP04786,Jamal Khan,39,Male,AB-,Finishin,Line Chief,Sylhet,26723,3125,29848,+8801970929755,"September 08, 2019",77.1,jamal.khan72@gmail.com,8423963364098,6.1
EMP04787,Lovely Talukder,50,Male,A-,Finishing,Asst. Manager,sylhet,"৳36,075",2494,38569,01933607985,27-05-2020,,lovely.talukder65@gmail.com,4025962644980,11.9
EMP04788,Mofiz Ali,49,Male,B+,Sewing,Supervisor,Dhaka,18831 taka,1429,20260,01754476766,2022-10-02,79.9,mofiz.ali29@gmail.com,3794321356797,9.7
EMP04789,Shirina Mondal,52,Male,AB+,Finishing,,Ghazipur,6417,411,6828,01990027630,11/11/22,76.2,shirina.mondal99@gmail.com,7494536574,14.5
EMP04790,Lovely Hawladar,55,Male,B-,Washing,Supervisor,khulna,22068,1431,23499,01962401028,2022-07-25,96.4,lovely.hawladar64@gmail.com,7996822194765,10.5
EMP04791,Jamal Miah,32,Female,A-,Quality Control,Supervisor,Rajshahi,17327,899,18226,01939877668,2021-08-22,77.4,jamal.miah6@gmail.com,8213829135899,4.9
EMP04792,মফিজ Islam,46,Male,O-,Store,Asst. Manager,N.ganj,48588 taka,4371,52959,01871668661,2018-03-09,97.3,lovely.khatun88@gmail.com,7279134879534,6.1
EMP04793,Mofiz Hossain,53,Female,A+,Maintenance,Quality Inspector,Gazipur,15033,1613,16646,01846081754,2022-11-11,99.3,mofiz.hossain87@gmail.com,5572957577567,13.4
EMP04794,Belal Talukder,34,Male,A+,Sewing,Machine Mechanic,Rajshahi,14286,1973,16259,01976211585,2022-06-16,99.4,belal.talukder91@gmail.com,9791527683311,4.7
EMP04795,Jamal Islam,30,Female,O+,Quality Ctrl,Trainee,Khulna,6726,660,7386,01784079461,2022/05/16,84.5,jamal.islam76@gmail.com,1326712012957,0.5
EMP04796,Rashid Khatun,32,Male,O+,embroidery,Quality Inspector,Khulna,14260.00,1318,,+8801827971580,04-03-2021,96.5,rashid.khatun36@gmail.com,8209025521076,2.4
EMP04797,Sharmin Ali,33,Female,O-,Admin,Floor In-charge,Khulna,33543.00,2717,36260,01842124448,2021-12-04,80.1,sharmin.ali5@gmail.com,5876053372072,0.8
EMP04798,Sumaiya Hawladar,53,Male,AB+,Cutting,Supervisor,Gazipur,17483,2366,19849,01819147607,10/08/19,87.1,sumaiya.hawladar91@gmail.com,4581181004495,7.1
EMP04799,Rubel Talukder,34,Male,AB-,Maintenance,Operator,Chattogram,11960,1279,13239,01981537801,"November 18, 2019",84.7,rubel.talukder93@gmail.com,5892536682763,4.0
EMP04800,shirina ali,26,Female,A+,admin,Supervisor,Gazipur,"৳22,547",3308,25855,01734729207,2020-06-28,84.2,shirina.ali40@gmail.com,1744146303729,12.0
EMP04801,Amena Akter,38,Male,A-,Admn,Machine Mechanic,Sylhet,13556,1808,15364,01838247953,2022-01-23,88.3,amena.akter99@gmail.com,7932885709060,0.6
EMP04802,Shirina Hossain,46,Male,B+,Embroidery,Floor In-charge,Sylhet,35023,2892,37915,01733053690,2020-10-29,78.5,shirina.hossain74@gmail.com,9715957549086,5.6
EMP04803,Roksana Khan,49,Female,O+,stores,,Khulna,13106,1314,14420,01785805097,2019-09-19,93.4,roksana.khan57@gmail.com,2270250773975,13.8
EMP04804,Faruk Hossain,41,Female,AB+,SEWING,Line Chief,Naraynganj,22566,1543,24109,01925173862,2020-12-26,80.7,faruk.hossain30@gmail.com,3039788470888,
EMP04805,Belal Mondal,30,Male,AB-,CUTTING,Quality Inspector,Sylhet,15988,2222,18210,01816875458,2022-03-19,79.7,belal.mondal37@gmail.com,3520027076320,6.9
EMP04806,Sharmin Begum,25,Female,A+,Maintenance,,Sylhet,47340,3114,50454,01926794459,2021-11-11,83.8,sharmin.begum31@gmail.com,9183392053474,10.4
EMP04807,Belal Talukder,50,Male,O+,Packing,Trainee,Khulana,6956,570,7526,01997746682,2020-06-06,76.9,belal.talukder6@gmail.com,4240544498728,14.3
EMP04808,Anwar Begum,44,Female,AB+,Admin,Asst. Manager,Chattogram,35421 taka,5201,40622,01823-641855,"July 31, 2020",95.4,anwar.begum75@gmail.com,5224432147510,13.5
EMP04809,  SELIM UDDIN  ,46,Male,AB-,Washng,,Dhaka,17129.00,995,18124,01822438352,2022-01-03,84.6,selim.uddin30@gmail.com,2309308083258,0.6
EMP04810,Md. Rahim Begum,54,Female,B-,Sewing,Helper,Dhaka,8738,861,9599,01964146331,2022-06-16,81.6,md..begum20@gmail.com,2193414134668,10.9
EMP04811,Sharmin Islam,38,Female,O-,ADMIN,Senior Operator,Chattogram,17956,958,18914,01924485925,12-04-2020,98.1,sharmin.islam62@gmail.com,4975126328688,6.6
EMP04812,Belal Sarker,18,Female,O+,pack,Helper,Khulna,8918 taka,542,9460,01911650775,2022/12/17,85.3,belal.sarker1@gmail.com,6987597494063,4.3
EMP04813,করিম Hossain,28,Male,A+,Finishing,Floor In-charge,NARAYANGANJ,37664,2945,40609,01999531430,06-11-2022,88.3,sharmin.uddin94@gmail.com,8547332446511,7.2
EMP04814,Roksana Uddin,36,Female,O-,Sewing,Floor In-charge,Sylhet,37608,4083,41691,01988665071,2021/01/20,,roksana.uddin28@gmail.com,4924764839753,4.0
EMP04815,Kulsum Uddin,25,Male,A+,Cutting,Helper,Khulna,7053,803,7856,01838327156,2018-04-09,87.8,kulsum.uddin93@gmail.com,3519016873583,13.1
EMP04816,Amena Khan,25,Female,A-,Quality Control,Asst. Manager,CHATTOGRAM,45556,2995,48551,01892661391,"September 21, 2021",91.9,amena.khan71@gmail.com,5650525140966,3.3
EMP04817,JAMAL SARKER,24,Female,AB+,Admin,Trainee,Dhaka,7327,888,8215,01834553391,2022-04-15,81.0,jamal.sarker82@gmail.com,3157399959751,6.3
EMP04818,  Rashid Miah  ,22,Male,AB+,Finishing,Trainee,Chattogram,6802,811,7613,01816988230,2021-06-22,86.6,rashid.miah54@gmail.com,4609606436768,12.2
EMP04819,Rashid Hossain,40,Male,A+,admin,Supervisor,Ghazipur,20012,1347,21082,01959580462,2018-03-24,88.7,rashid.hossain4@gmail.com,8811119514101,5.6
EMP04820,KULSUM UDDIN,21,Female,O-,Cutting,Helper,Rajshahi,7260.00,703,7963,01773644835,13/11/18,92.3,kulsum.uddin86@gmail.com,2433190394091,13.3
EMP04821,Lovely Mondal,0,Female,B-,Sewing,Trainee,gazipur,0,439,7112,01761923500,2022-03-06,82.2,lovely.mondal3@gmail.com,6770275562351,5.5
E-4822,করিম Uddin,19,Female,B-,Packing,Operator,Chattogram,9130,1052,10182,01786163538,??-??-????,86.7,belal.ali66@gmail.com,9095268965707,8.3
EMP04823,selim ali,45,Female,B-,Quality Control,Machine Mechanic,Sylhet,15669,1127,16796,01930262432,2021-04-23,93.3,selim.ali14@gmail.com,4775678168982,0.5
EMP04824,Habib Hawladar,45,Female,B-,Strore,Quality Inspector,Gazipur,16539,1582,18121,01830019794,2018-05-12,87.9,habib.hawladar56@gmail.com,8224122774,12.5
EMP04825,Lovely Khan,29,Female,A+,Cutting,Operator,Narayanganj,13778,1964,15742,01998193941,2021-12-16,83.4,lovely.khan51@gmail.com,5739460239,14.2
EMP04826,Abdul Karim Talukder,26,Male,AB+,Packing,Helper,Chattogram,8308,873,9181,01886317526,"May 31, 2022",78.3,abdul.talukder17@gmail.com,8443696129570,11.9
EMP04827,Md. Rahim Talukder,21,Male,AB-,Sewing,Machine Mechanic,Chattogram,16081,1242,17323,01941751010,18/05/18,95.3,md..talukder97@gmail.com,4700271354541,8.7
EMP04828,AMENA HOSSAIN,45,Female,B-,Embroidery,Machine Mechanic,Sylhet,14946,1205,16151,01798237447,2020-02-08,78.8,amena.hossain32@gmail.com,1694105684295,8.6
EMP04829,jamal miah,46,Female,B-,Washng,Supervisor,Narayanganj,24207 taka,1917,26124,01814104465,2022-05-14,86.5,jamal.miah89@gmail.com,5876919325585,4.0
EMP04830,sharmin talukder,35,Female,A-,Sewing,Trainee,Syhlet,6592,931,7523,+8801932238357,2019-11-27,88.5,sharmin.talukder9@gmail.com,4308677717994,12.6
EMP04831,কুলসুম Ali,,Male,AB-,Washing,Trainee,N.ganj,6139,326,6465,01954860655,??-??-????,77.6,nasrin.talukder92@gmail.com,8216532394321,
EMP04832,Rubel Khan,21,Female,O-,Quality Control,Floor In-charge,sylhet,30581,4170,34751,+8801795508377,2020-01-02,92.2,rubel.khan49@gmail.com,7056777844726,1.5
EMP04833,Mofiz Biswas,52,Female,B-,Cutting,Supervisor,Rajshai,21562,2224,23786,01784930013,2019-03-23,82.8,mofiz.biswas64@gmail.com,2268579304325,11.4
EMP04834,Selim Hossain,26,Male,O-,Store,Helper,Khulna,8561,1097,9658,01811524613,2022/04/17,81.3,selim.hossain6@gmail.com,,7.8
EMP04835,Lovely Hossain,5,Male,A+,Store,Machine Mechanic,dhaka,12538 taka,1108,13646,01739877944,07/08/20,83.3,lovely.hossain25@gmail.com,9668058481726,2.0
EMP04836,Fatema Akter,50,Male,A+,Strore,Operator,Dhaka,11642,820,12462,01768638040,23-04-2019,75.5,fatema.akter33@gmail.com,1381223382332,4.5
EMP04837,Kulsum Miah,46,Male,O-,Packing,Quality Inspector,sylhet,17708,2130,19838,01725301074,2018-03-03,94.7,kulsum.miah8@gmail.com,1831192641710,8.8
EMP04838,MONIRA MIAH,53,Female,A-,Finishing,Line Chief,Sylhet,0,2567,24031,+8801740936747,2020-06-26,,monira.miah93@gmail.com,2699541923082,9.9
EMP04839,Selim Biswas,27,Female,AB+,Admn,Machine Mechanic,GAZIPUR,15046,1379,16425,01911047182,2019-02-17,80.6,selim.biswas24@gmail.com,1671287121600,8.0
EMP04840,NADIA TALUKDER,29,Male,AB-,Finishing,Helper,Chattogram,7936.00,616,8552,01922512842,2018-02-23,79.6,nadia.talukder67@gmail.com,4805125658499,8.0
EMP04841,Hasina Akter,33,Male,AB+,Cutting,Quality Inspector,Khulna,"৳12,715",1502,14217,01848432171,"July 04, 2021",80.8,hasina.akter72@gmail.com,6815145585586,4.2
EMP04842,Shirina Khan,22,Male,O-,Embroidery,Supervisor,Rajshahi,22656,1920,24576,01817933848,2019-01-17,92.5,shirina.khan98@gmail.com,1932979577500,5.2
EMP04843,Mofiz Hossain,19,Male,AB+,Washing,Machine Mechanic,Syhlet,13146,851,13997,01750836580,12/04/18,75.0,mofiz.hossain9@gmail.com,4833809725804,11.4
EMP04844,Hasina Khatun,28,Female,AB+,Administration,Floor In-charge,Rajshahi,36907,4970,41877,01747751506,2018-02-20,86.0,hasina.khatun75@gmail.com,9809749508043,2.8
EMP04845,Lovely Khan,32,Male,A-,Maintenance,Line Chief,Narayanganj,27425,3885,31310,01786729339,"April 01, 2021",77.7,lovely.khan57@gmail.com,8124708647794,1.9
EMP04846,Belal Sarker,29,Female,AB-,Quality Ctrl,Floor In-charge,Khulna,30052,3838,33890,01742203207,2022/04/19,82.0,belal.sarker69@gmail.com,9702303017798,3.0
EMP04847,  Lovely Khan  ,44,Male,AB+,Admin,Quality Inspector,Sylhet,16849,1641,18490,01919383652,2020-12-11,96.2,lovely.khan78@gmail.com,1880039435331,13.9
EMP04848,Nadia Akter,44,Female,A-,Packing,Asst. Manager,Dhaka,44038.00,3187,47225,01776593700,2021-07-24,87.0,nadia.akter16@gmail.com,8874726094533,0.9
EMP04849,Faruk Begum,37,Female,B+,Finishing,Helper,Sylhet,7853,1163,9016,01863325575,2021/04/25,94.8,faruk.begum60@gmail.com,9299594277536,11.4
EMP04850,SOHEL HOSSAIN,33,Female,A+,Cutting,Supervisor,NARAYANGANJ,"৳19,692",1770,21462,01915478066,2022-04-25,81.8,sohel.hossain34@gmail.com,8278696325789,4.1
EMP04851,Sohel Hawladar,18,Male,A-,cutting,Machine Mechanic,Khulna,14548,875,15423,01916954201,??-??-????,84.7,sohel.hawladar57@gmail.com,7628235333042,7.5
EMP04852,Abdul Karim Ali,0,Female,A-,Admin,Operator,Rajshahi,10020,647,10667,01847407332,26-09-2020,92.3,abdul.ali47@gmail.com,6073738663741,6.2
EMP04853,Fatema Mondal,38,Female,O+,WASHING,Machine Mechanic,Narayanganj,13331,1646,14977,01923011132,2019-05-31,88.3,fatema.mondal8@gmail.com,4776801022776,10.9
EMP04854,Belal Talukder,50,Female,O-,Packing,Machine Mechanic,chattogram,14118,1010,15128,01849584379,26-10-2018,96.1,,5050518089493,2.5
EMP04855,Anwar Uddin,32,Female,O-,Maintenance,Helper,Dhaka,8926.00,1112,10038,01955488915,2018/06/11,95.7,anwar.uddin4@gmail.com,3812618165484,12.2
EMP04856,Nasrin Begum,30,Male,A-,Maintenance,Trainee,N.ganj,6556 taka,460,7016,01863563308,2021/06/01,90.0,nasrin.begum29@gmail.com,1588902024872,3.4
E-4857,Mamun Miah,48,Male,O-,sewing,Supervisor,Rajshahi,16513,2439,18952,01819680910,2019/03/04,79.9,mamun.miah51@gmail.com,1349517507551,1.7
EMP04858,Sohel Hossain,42,Female,AB+,FINISHING,Machine Mechanic,CHATTOGRAM,14080,1834,15914,01913959106,2019-12-11,88.7,sohel.hossain62@gmail.com,1784074873005,1.1
EMP04859,Faruk Uddin,24,Female,AB-,PACKING,Trainee,Chattogram,6517,473,6990,01759678564,2019-11-12,88.7,faruk.uddin86@gmail.com,2011721049536,1.6
EMP04860,Monira Sarker,23,Female,O-,Washing,Line Chief,Gazipur,27786,4110,31896,01728307556,29/03/19,87.3,monira.sarker37@gmail.com,9228298195967,6.8
EMP04861,Kulsum Miah,22,Male,B-,Packing,Machine Mechanic,Dhaka,12936,789,13725,01894064001,"October 30, 2021",82.4,kulsum.miah17@gmail.com,9937791731074,14.9
E-4862,Selim Talukder,32,Male,B-,WASHING,Senior Operator,Sylhet,16480,839,17513,01930513685,"March 16, 2021",88.4,selim.talukder81@gmail.com,1817689130,10.2
EMP04863,Hasina Miah,45,Female,O-,QC,Trainee,Dhaka,6627,959,7586,01972335732,2020-09-28,82.5,hasina.miah50@gmail.com,7764602675979,0.1
EMP04864,Anwar Miah,21,Male,B+,Cutting,Operator,Narayanganj,13836.00,1893,15729,01861-688727,2019-02-17,91.2,anwar.miah84@gmail.com,4668082685997,4.6
EMP04865,  Mofiz Islam  ,18,Male,O-,Maintenance,Trainee,CTG,6536,632,7168,+8801932931757,2020/12/17,76.3,mofiz.islam77@gmail.com,2125512138494,5.2
EMP04866,Mofiz Sheikh,49,Female,AB+,Embroidery,Trainee,CHATTOGRAM,7548,677,8225,01878641732,2018/06/21,76.1,mofiz.sheikh1@gmail.com,,2.7
EMP04867,Hasina Mondal,49,Female,B+,Washing,Trainee,Khulna,6616,654,7270,01860887934,2021-05-19,76.7,hasina.mondal77@gmail.com,1091221532786,5.5
EMP04868,Kulsum Khatun,55,Male,AB+,Maintnance,Senior Operator,Gazipur,14011.00,1331,15342,01831119299,"June 30, 2022",92.5,kulsum.khatun27@gmail.com,3844604296800,3.3
EMP04869,Habib Ali,46,Female,AB+,Embroidery,Senior Operator,Gazipur,16089,1503,17592,+8801836427030,03-06-2020,101,habib.ali59@gmail.com,7491780878789,2.5
E-4870,Sumaiya Uddin,32,Female,A-,Washing,Operator,Khulna,9161,680,9841,01891170432,16/10/20,90.2,sumaiya.uddin67@gmail.com,2609099432346,2.4
EMP04871,FATEMA ISLAM,53,Female,B+,Admin,Machine Mechanic,Khulna,13982,1912,15894,01815-518569,2020-06-09,98.0,fatema.islam22@gmail.com,2373995045099,8.8
EMP04872,Rashid Sarker,22,Male,B+,Cutting,Asst. Manager,Narayanganj,37827,2934,40761,01982089182,2021/05/24,89.2,rashid.sarker87@gmail.com,2862576726462,4.1
EMP04873,Monira Akter,25,Male,AB-,Maintenance,Quality Inspector,Gazipur,"৳15,747",1350,,01851463834,12-03-2021,76.9,monira.akter45@gmail.com,1411999175131,4.3
EMP04874,Nadia Akter,38,Female,AB-,Maintnance,Quality Inspector,Rajshahi,13146,1549,14695,01823493051,25/06/22,-5,nadia.akter53@gmail.com,9471639792796,1.1
EMP04875,ROKSANA KHATUN,19,Male,O+,Sewing,Floor In-charge,Ghazipur,38492,2801,41416,01725131093,"November 26, 2019",89.4,roksana.khatun1@gmail.com,3389023843584,10.5
EMP04876,FATEMA TALUKDER,45,Female,AB-,Store,Asst. Manager,Narayanganj,54695,5591,60286,01846431294,25-08-2018,87.8,fatema.talukder6@gmail.com,5047923064571,11.2
EMP04877,Fatema Khan,43,Female,O+,Embroidery,Senior Operator,DHAKA,17330,1537,18558,01791556050,01/07/20,88.4,fatema.khan61@gmail.com,7253641307,2.3
EMP04878,Abdul Karim Akter,25,Male,AB+,Embrodiery,Senior Operator,SYLHET,14814,2043,16857,+8801754733716,06-03-2021,76.2,abdul.akter62@gmail.com,5099193990877,9.1
EMP04879,Mamun Begum,33,Female,A-,Admin,Senior Operator,Chattogram,17693,2608,20301,01730801718,2021-07-03,96.4,mamun.begum38@gmail.com,9405721444905,3.5
EMP04880,  Lovely Ali  ,47,Male,A-,Cutting,Asst. Manager,Khulna,52809.00,5082,57891,01977584585,04/10/21,93.2,lovely.ali99@gmail.com,6135926204942,14.8
EMP04881,Anwar Sarker,42,Female,AB-,Sweing,Asst. Manager,Rajshahi,53716,7756,61472,01834181171,"June 19, 2021",82.5,anwar.sarker97@gmail.com,9172573913246,4.2
EMP04882,Sohel Sheikh,20,Male,B-,Maintenance,Trainee,Sylhet,7473,608,8081,01916809038,"December 18, 2021",79.4,sohel.sheikh43@gmail.com,9521518778117,5.4
EMP04883,Abdul Karim Khatun,23,Female,,Packing,Supervisor,dhaka,20149 taka,2384,22533,01918649078,24/06/21,99.4,abdul.khatun71@gmail.com,6519626286849,11.6
EMP04884,MOFIZ TALUKDER,47,Male,O-,Sewing,Line Chief,Rajshahi,26539,2162,28701,01757720637,19-07-2022,95.9,mofiz.talukder72@gmail.com,5614890387479,11.6
EMP04885,KULSUM TALUKDER,44,Female,A-,QC,Line Chief,GAZIPUR,28824 taka,2397,31221,+8801734989614,2022/03/09,96.1,kulsum.talukder3@gmail.com,6191868908439,12.4
